Date;Start;End;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Feb 10 2021;6:30 PM;6:45 PM;1195;511.75;1011.75;1783.5;0;55.75;2042.25;3926.5;2666.75;3240.25;1075.75;388.75
Feb 10 2021;6:45 PM;7:00 PM;1200;495;1006.75;1820;0;55.75;2042.5;3927.5;2661.75;3238;985;387.75
Feb 10 2021;7:00 PM;7:15 PM;1203;500.75;1000.5;1837.75;0;55.75;2042.25;3931;2648;3245;527;393.5
Feb 10 2021;7:15 PM;7:30 PM;1197;481.75;992.5;1857;0;55.75;2040.5;3929.25;2644.5;3234;328.75;388.5
Feb 10 2021;7:30 PM;7:45 PM;1196.75;470.75;973.5;1866.25;0;56;2040.75;3933.5;2642.75;3215.5;223.75;391.75
Feb 10 2021;7:45 PM;8:00 PM;1196;448.5;959;1898.25;0;56;2041;3930.25;2633.25;3200.25;142;395.75
Feb 10 2021;8:00 PM;8:15 PM;1186;454.5;938.5;1876.25;0;56;2039.5;3946.25;2636.25;3201.75;340.75;397
Feb 10 2021;8:15 PM;8:30 PM;1176.5;450.75;914.5;1897.25;0;56;2040.75;3933;2635.25;3205;291.25;397
Feb 10 2021;8:30 PM;8:45 PM;1172.75;457;907.5;1890.25;0;56;2040;3921.5;2629.25;3186.5;196.25;396.25
Feb 10 2021;8:45 PM;9:00 PM;1171.25;456.75;870.75;1890.5;0;56;2041.5;3898.5;2626.75;3052.75;213;395.5
Feb 10 2021;9:00 PM;9:15 PM;1166;468.25;824.5;1846.25;0;56;2041.75;3908.25;2636;2887;231.75;397
Feb 10 2021;9:15 PM;9:30 PM;1167.25;465.25;784.25;1823.5;0;56;2043;3906.5;2638.25;2885;154.5;397.5
Feb 10 2021;9:30 PM;9:45 PM;1165;463.25;739.5;1805;0;56;2042.5;3908.5;2616.75;2880.5;167.75;398.25
Feb 10 2021;9:45 PM;10:00 PM;1171.75;456.75;725.25;1798.5;0;56;2042;3876.75;2591.25;2867.25;76;398
Feb 10 2021;10:00 PM;10:15 PM;1160.75;472;680.5;1791;0;56;2040.5;3845.25;2578;2866;198;396
Feb 10 2021;10:15 PM;10:30 PM;1158.5;469.5;634.5;1778.25;0;56;2041.25;3815.75;2553.25;2879.25;180.5;393.75
Feb 10 2021;10:30 PM;10:45 PM;1154;464.75;578.5;1720.25;0;56.25;2041;3745;2519.75;2889.75;160.5;396.5
Feb 10 2021;10:45 PM;11:00 PM;1155.25;465.75;536.5;1702.5;0;56.25;2041.25;3694.25;2487.25;2921.25;141.5;397.25
Feb 10 2021;11:00 PM;11:15 PM;1156.75;462.25;476.5;1669.25;0;56.25;2040.75;3679.75;2458.25;2953.25;166.5;397.25
Feb 10 2021;11:15 PM;11:30 PM;1156;454.75;456.75;1636.25;0;56.25;2040.75;3646.75;2412.25;2974;111.75;397.75
Feb 10 2021;11:30 PM;11:45 PM;1151.5;453.5;447;1611.25;0;56.25;2040.25;3612.5;2332.25;2982.5;73;397
Feb 10 2021;11:45 PM;12:00 AM;1151.5;461.25;412;1582;0;56.25;2040.5;3600.75;2302.25;2904.25;64.25;396.25
Feb 11 2021;12:00 AM;12:15 AM;1149;467.25;399;1558;0;56.25;2039.25;3598.75;2248.75;2758.25;66.5;382.25
Feb 11 2021;12:15 AM;12:30 AM;1146.75;465.75;363.5;1545.5;0;56.25;2040.75;3597.25;2152;2753.25;48.75;382.5
Feb 11 2021;12:30 AM;12:45 AM;1144.5;458;341.75;1516.25;0;56.25;2041;3597.25;2066.5;2744.25;48;381
Feb 11 2021;12:45 AM;1:00 AM;1145.5;458;319.75;1501;0;56.5;2041.25;3577.75;2044.5;2715;47.75;379.5
Feb 11 2021;1:00 AM;1:15 AM;1152;479.75;306.25;1474.5;0;56.5;2042.25;3551.25;2005;2768;102.5;379.25
Feb 11 2021;1:15 AM;1:30 AM;1141.75;464.75;308.5;1428.5;0;56.5;2042;3534;1957.75;2772.25;50.75;380
Feb 11 2021;1:30 AM;1:45 AM;1142.75;463.75;283.25;1428.5;0;56.5;2042.25;3535.75;1946.75;2778.5;49.5;380
Feb 11 2021;1:45 AM;2:00 AM;1145.75;468.5;267.25;1440.25;0;56.5;2041.25;3477.25;1928;2768.25;58.25;380
Feb 11 2021;2:00 AM;2:15 AM;1145.75;465.5;253.5;1407.75;0;56.5;2041.25;3459.5;1911.25;2799.75;49.75;379.25
Feb 11 2021;2:15 AM;2:30 AM;1149.25;463;255.25;1405;0;56.5;2039.5;3456;1908;2803.75;51;378.25
Feb 11 2021;2:30 AM;2:45 AM;1146.75;461.25;247.5;1390.75;0;56.5;2041.25;3458;1906.5;2806.75;50.25;376
Feb 11 2021;2:45 AM;3:00 AM;1145.75;456;227;1410.5;0;56.5;2041;3451.5;1903;2795.5;55;376
Feb 11 2021;3:00 AM;3:15 AM;1144.75;461;209;1434;0;56.25;2042.5;3454.75;1885;2691.25;33.25;374.75
Feb 11 2021;3:15 AM;3:30 AM;1138;454.75;214;1446.75;0;56;2041;3448.75;1887;2659;25;373.5
Feb 11 2021;3:30 AM;3:45 AM;1127.25;452.5;230.75;1450.75;0;55.25;2041.75;3447.75;1886.5;2652.25;25;377.25
Feb 11 2021;3:45 AM;4:00 AM;1122.25;449.25;249.25;1472.25;0;55.25;2041.75;3465.25;1885.25;2602;22.25;379.75
Feb 11 2021;4:00 AM;4:15 AM;1092.75;443.75;268.75;1453.25;0;55.25;2042.25;3497.25;1903.75;2572.25;21.5;377.75
Feb 11 2021;4:15 AM;4:30 AM;1067;448.25;286.75;1439.75;0;55.25;2044;3522.75;1891.25;2562.25;34;380
Feb 11 2021;4:30 AM;4:45 AM;1064.75;455.25;290.75;1430.5;0;55.25;2043.5;3518.25;1899.75;2623.5;37.25;376.75
Feb 11 2021;4:45 AM;5:00 AM;1065.5;450.5;292.75;1428;0;55.25;2043.75;3523.75;1952.25;2696.75;35.25;373.25
Feb 11 2021;5:00 AM;5:15 AM;1071;447;278.5;1422.5;0;55.25;2041;3563;2036.25;2766.75;50.75;378.75
Feb 11 2021;5:15 AM;5:30 AM;1070.25;439.75;268.75;1405.5;0;55.25;2041.5;3614.5;2124.5;2783.5;20;377.25
Feb 11 2021;5:30 AM;5:45 AM;1071;436.25;260.25;1391.75;0;55.25;2042.75;3671.25;2285.25;2809.75;49;377.25
Feb 11 2021;5:45 AM;6:00 AM;1068;437;271.25;1371.75;0;55;2045.25;3760.75;2433.25;2708.75;53.25;379.25
Feb 11 2021;6:00 AM;6:15 AM;1063.75;443;299.25;1365.5;0;55.25;2029.75;3765;2515.5;2644.75;151;374.25
Feb 11 2021;6:15 AM;6:30 AM;1078.25;438;330.5;1328;0;54;2043.75;3835.75;2603;2699.5;170.5;374.5
Feb 11 2021;6:30 AM;6:45 AM;1079.25;443.75;350.25;1262.75;0;54;2040.25;3861;2654;2725.25;253.25;373.75
Feb 11 2021;6:45 AM;7:00 AM;1081.25;465.25;359;1212;0;54;2038.75;3869.75;2695.25;2788.25;314.75;378
Feb 11 2021;7:00 AM;7:15 AM;1092.75;439.5;380;1183.25;0;54;2033.5;3822.25;2665.25;2842;367.5;377.5
Feb 11 2021;7:15 AM;7:30 AM;1103.75;443;377.75;1162.75;3.75;54;2039.75;3889.75;2668.75;2877.75;385.75;377
Feb 11 2021;7:30 AM;7:45 AM;1107.25;452.5;360.75;1151.25;21;54;2039.5;3906;2677.25;3054.5;395.25;379.5
Feb 11 2021;7:45 AM;8:00 AM;1111.5;458.75;356.5;1087.25;39.5;54;2040.25;3924.25;2662.25;3122.75;491;376.75
Feb 11 2021;8:00 AM;8:15 AM;1117;455.5;350.5;1062;46.25;54;2039;3924.25;2681;3156.75;601.75;374.5
Feb 11 2021;8:15 AM;8:30 AM;1117.5;455.5;365.5;1018.25;86;54;2041.25;3925;2663.5;3071;792.5;378
Feb 11 2021;8:30 AM;8:45 AM;1119.75;457.5;387.75;970;145.5;54;2047.5;3950.75;2655;3082.5;868.5;378.25
Feb 11 2021;8:45 AM;9:00 AM;1118.5;459;411.25;918.25;203.5;54;2047;3949.25;2655.5;3108.25;833.25;377.75
Feb 11 2021;9:00 AM;9:15 AM;1113.5;490.5;435.75;834;267.5;54.25;2046.75;3945.5;2656;3131;744;380
Feb 11 2021;9:15 AM;9:30 AM;1108.5;486.75;444;759;336.5;54.25;2046;3937;2656.5;3144;675;391.5
Feb 11 2021;9:30 AM;9:45 AM;1103.75;484.25;422.5;687.75;402.5;54.25;2045.25;3940;2643.25;3129.75;651.25;428.75
Feb 11 2021;9:45 AM;10:00 AM;1102;481.75;414;614;496.5;54.25;2044.75;3946.75;2593.25;3208.75;604;440.25
Feb 11 2021;10:00 AM;10:15 AM;1099.25;446;397;551.75;580.75;54.25;2044;3948.75;2559.75;3159.75;492.75;439.75
Feb 11 2021;10:15 AM;10:30 AM;1096.75;441.5;405.5;525.5;662;54.25;2043;3937;2555.5;3164.25;462;439
Feb 11 2021;10:30 AM;10:45 AM;1097;435;413;464;747;54.25;2046;3948.5;2564.5;3172.5;447.75;437
Feb 11 2021;10:45 AM;11:00 AM;1096.75;427.75;397.75;439;829;54.25;2044.25;3938.25;2606.75;3180.25;455;432
Feb 11 2021;11:00 AM;11:15 AM;1088.5;422.5;413.75;419.5;920;54.25;2045.25;3946.25;2624.5;3156;280.25;435.5
Feb 11 2021;11:15 AM;11:30 AM;1087.25;422.75;394.5;426;1024.5;54.25;2044.5;3945.5;2623.75;3136.5;278.5;433.25
Feb 11 2021;11:30 AM;11:45 AM;1087;423.25;364.75;442;1108.25;54.25;2044.5;3948.25;2654.25;3142;309.75;417.5
Feb 11 2021;11:45 AM;12:00 PM;1084;421.75;365.75;437.5;1173;54.5;2044;3910.5;2659.5;3130.5;236.75;395.75
Feb 11 2021;12:00 PM;12:15 PM;1074;426.75;385.25;375.25;1224;55;2043.25;3856.5;2646.25;3132.5;304.75;403.75
Feb 11 2021;12:15 PM;12:30 PM;1069.25;420.75;360;409;1271.5;55.25;2042.25;3831.25;2637.5;3135.75;285.5;405
Feb 11 2021;12:30 PM;12:45 PM;1069;420.75;334.75;468.75;1308.25;55.75;2043;3836.5;2636.75;3131.25;284.5;393
Feb 11 2021;12:45 PM;1:00 PM;1069.25;420.5;307;490;1338.5;55.75;2043.75;3838.5;2639.75;3115.5;286.75;386.5
Feb 11 2021;1:00 PM;1:15 PM;1067.25;431.25;315.25;467.5;1344.25;56;2043.5;3853.25;2655.75;3113;246.25;385.5
Feb 11 2021;1:15 PM;1:30 PM;1064.5;422;317.75;454.75;1326.25;56;2043.25;3841.25;2673.5;3065.5;172.25;387
Feb 11 2021;1:30 PM;1:45 PM;1073.25;423;339.5;441;1305.5;55.75;2043.25;3842.25;2675;3075;114;386.75
Feb 11 2021;1:45 PM;2:00 PM;1070.75;423.75;359.5;441.25;1295.25;56;2041.25;3822;2663.75;3057.75;82.25;385.25
Feb 11 2021;2:00 PM;2:15 PM;1073.5;423.75;349.5;484;1282.75;56.25;2042.25;3803.75;2666.5;3069.75;215.25;381.75
Feb 11 2021;2:15 PM;2:30 PM;1082.5;426.25;343.25;510.75;1231.25;56.25;2041.5;3793.25;2676.25;3069.25;198.75;381.25
Feb 11 2021;2:30 PM;2:45 PM;1082.75;421.75;363.75;508.75;1147.25;56.25;2041.5;3799.5;2673.25;3070.25;213;383.75
Feb 11 2021;2:45 PM;3:00 PM;1081.25;422;377.5;523.5;1039.25;56.25;2041.75;3794.75;2675.75;3077.75;170.75;383.25
Feb 11 2021;3:00 PM;3:15 PM;1082.5;423;396.75;543.75;950.5;56;2043.5;3772.75;2659.75;3012.75;198.5;381.75
Feb 11 2021;3:15 PM;3:30 PM;1082.5;427.75;411.5;573;848.75;56;2043.75;3777.25;2665.75;2993.5;192.5;381.75
Feb 11 2021;3:30 PM;3:45 PM;1080.25;430.5;423.5;575.75;728.75;56.25;2043.25;3796.5;2645;3013;205.25;379
Feb 11 2021;3:45 PM;4:00 PM;1087.5;431;446;564.75;610.5;55.25;2043.5;3808.25;2654.75;3048;212.5;382.75
Feb 11 2021;4:00 PM;4:15 PM;1092.5;424;451;572.25;485.25;55.25;2043;3839.75;2653;3061.5;265.25;384.25
Feb 11 2021;4:15 PM;4:30 PM;1098.75;425;445.75;585.5;365.75;55.25;2043;3807.75;2653.75;3105.25;302;384
Feb 11 2021;4:30 PM;4:45 PM;1101.5;427.75;444.75;588.25;252;55.25;2043.25;3758.5;2650;3140;347.75;382.25
Feb 11 2021;4:45 PM;5:00 PM;1112.75;438.5;459;590.5;151.25;55.25;2043.25;3758.5;2659;3201.5;665.5;385
Feb 11 2021;5:00 PM;5:15 PM;1119.75;445.5;479.5;604;72.75;55.25;2041.25;3705.25;2674.25;3198.75;635.25;415.25
Feb 11 2021;5:15 PM;5:30 PM;1123.25;451.75;487.5;641.25;22.25;55.25;2038.5;3724.25;2649.25;3190.25;727.75;434
Feb 11 2021;5:30 PM;5:45 PM;1121;449;507.5;668.25;2;55.25;2037.5;3736.25;2655.25;3230.75;772;444
Feb 11 2021;5:45 PM;6:00 PM;1121.75;452.5;553.5;695;0;55.25;2039.75;3753.75;2671.25;3290.75;949;443.75
Feb 11 2021;6:00 PM;6:15 PM;1124.25;455.75;570;752.25;0;55.25;2044.75;3754.75;2682.5;3298.75;1046.25;440
Feb 11 2021;6:15 PM;6:30 PM;1124.25;457;611.75;794;0;55.5;2043;3767.75;2687.25;3305.25;1086.5;441
Feb 11 2021;6:30 PM;6:45 PM;1122.25;478.5;649.75;859.25;0;55;2043;3763.75;2693;3302.75;1075.75;436.5
Feb 11 2021;6:45 PM;7:00 PM;1118.5;456.25;692.5;905.5;0;55;2044.25;3781.25;2690.5;3243.25;973.25;432.25
Feb 11 2021;7:00 PM;7:15 PM;1127.75;446.75;715;934.5;0;55;2043.25;3779.5;2692;3183;343.5;431.25
Feb 11 2021;7:15 PM;7:30 PM;1138.75;446.25;732.75;972.75;0;55.25;2042.5;3768.5;2688.25;3177.5;185;393.5
Feb 11 2021;7:30 PM;7:45 PM;1139.25;448.75;769;1003.5;0;55.25;2042.75;3765.75;2691.5;3180;150.5;385.5
Feb 11 2021;7:45 PM;8:00 PM;1140.25;430.25;775.5;1032;0;55.25;2043.25;3773;2671.75;3133;183.5;384.5
Feb 11 2021;8:00 PM;8:15 PM;1141.5;434.25;787.5;1080.75;0;55.25;2043.25;3785;2679.75;3082.75;423.25;385.75
Feb 11 2021;8:15 PM;8:30 PM;1133;431;786.75;1124.5;0;55.25;2042.75;3779.5;2692.75;3052.5;326.5;386.5
Feb 11 2021;8:30 PM;8:45 PM;1130.5;431.5;807.5;1145;0;55.25;2042.75;3755;2687.25;3039.5;296.25;385.25
Feb 11 2021;8:45 PM;9:00 PM;1137.75;430.75;848;1182.25;0;55.25;2043;3742.25;2676.25;2957.5;321.75;384.75
Feb 11 2021;9:00 PM;9:15 PM;1136;432.5;822.75;1210.5;0;55.25;2043;3757;2677.75;2888.75;407;386
Feb 11 2021;9:15 PM;9:30 PM;1136;431.75;783.75;1252.75;0;55.25;2042.5;3742.75;2667.5;2866.75;209.25;386.75
Feb 11 2021;9:30 PM;9:45 PM;1127.75;431.5;823;1269.75;0;55.25;2042.25;3719.25;2652;2969.25;158;394.75
Feb 11 2021;9:45 PM;10:00 PM;1123.5;433.25;845.25;1305.25;0;55.25;2043;3666.5;2593.5;2964.25;138.5;394
Feb 11 2021;10:00 PM;10:15 PM;1118;434;862.5;1315.25;0;55.25;2042.5;3636.75;2464.5;2975.5;263.75;394
Feb 11 2021;10:15 PM;10:30 PM;1095;431.75;884.75;1340.5;0;55.5;2043.75;3613.5;2407.25;2973;266.75;394.5
Feb 11 2021;10:30 PM;10:45 PM;1113.75;434.5;912.25;1340.5;0;55.5;2043.75;3580.5;2392;2960.25;229.5;391.75
Feb 11 2021;10:45 PM;11:00 PM;1115;433.5;845.75;1391.25;0;55.5;2043;3538.75;2351.75;2955.25;220.25;392.25
Feb 11 2021;11:00 PM;11:15 PM;1119.5;440.25;846.5;1410.75;0;55.5;2042.5;3505.75;2302.5;2951;220.25;390.75
Feb 11 2021;11:15 PM;11:30 PM;1129.75;438.25;854.25;1419.75;0;55.5;2043.75;3471.25;2222.25;2958.25;104.75;391.25
Feb 11 2021;11:30 PM;11:45 PM;1137.5;443.75;834.5;1402.75;0;55.5;2043.75;3459.75;2160.5;2961.25;70.75;392.25
Feb 11 2021;11:45 PM;12:00 AM;1136;438.75;825.5;1438;0;55.5;2043.25;3438.75;2129;2925;39.25;391
Feb 12 2021;12:00 AM;12:15 AM;1129.75;443.75;821.25;1471.25;0;55.5;2043.5;3335.5;2062;2892.75;72;398.25
Feb 12 2021;12:15 AM;12:30 AM;1132.75;442;821;1478.25;0;55.5;2043.25;3318;2024.5;2859.25;76.5;396.75
Feb 12 2021;12:30 AM;12:45 AM;1130.25;435.75;792.5;1503;0;55.5;2043.5;3319;2002.75;2837.25;37.75;397
Feb 12 2021;12:45 AM;1:00 AM;1134.75;437.5;751;1546.75;0;55.5;2044;3292.5;1985.5;2807.75;16.75;398
Feb 12 2021;1:00 AM;1:15 AM;1139.5;438.25;799;1554.25;0;55.5;2044.5;3253.75;1996.5;2829.25;9;398.25
Feb 12 2021;1:15 AM;1:30 AM;1141.25;438;855.75;1551.5;0;55.5;2045;3222.25;1954.5;2825.75;7.75;398.5
Feb 12 2021;1:30 AM;1:45 AM;1146.25;438.75;832.25;1590.5;0;55.5;2044.75;3206;1915;2828.25;19;397.75
Feb 12 2021;1:45 AM;2:00 AM;1146;438.25;800.5;1620.5;0;55.5;2044.5;3200;1881.75;2819;11.25;399
Feb 12 2021;2:00 AM;2:15 AM;1146.5;453.75;797.25;1625.25;0;55.5;2045;3203;1833.75;2815.5;34.5;398.75
Feb 12 2021;2:15 AM;2:30 AM;1142;451;792;1646.75;0;55.5;2045.75;3195.75;1829.25;2817.75;23;398
Feb 12 2021;2:30 AM;2:45 AM;1139;449;796.5;1676;0;55.5;2045.5;3196;1845.25;2819.25;16;397.75
Feb 12 2021;2:45 AM;3:00 AM;1141.25;443.25;795.5;1696.25;0;55.5;2045;3189.5;1833;2813.75;10.5;397.75
Feb 12 2021;3:00 AM;3:15 AM;1142;442.25;802.5;1724.5;0;55.5;2045.5;3193.75;1795.25;2802.5;8.5;397
Feb 12 2021;3:15 AM;3:30 AM;1143;439.25;869.5;1727.25;0;55.5;2045.5;3199.5;1776.75;2806.25;7.25;395.25
Feb 12 2021;3:30 AM;3:45 AM;1145;442;854;1779.75;0;55.5;2045.5;3190.75;1766;2773.5;12.25;395.25
Feb 12 2021;3:45 AM;4:00 AM;1144.5;441.75;823;1811.5;0;55.5;2045.75;3182.5;1759;2766;12.25;396.75
Feb 12 2021;4:00 AM;4:15 AM;1143.5;442;813.25;1875.75;0;55.5;2042.25;3175.75;1744.5;2729;16.5;399.25
Feb 12 2021;4:15 AM;4:30 AM;1145.75;442.5;856.75;1931.75;0;55.5;2043.75;3189;1746.25;2690.5;48.25;399.25
Feb 12 2021;4:30 AM;4:45 AM;1142.25;446.5;862.5;2021.5;0;55.25;2043.5;3205;1775.5;2687.25;29;399.25
Feb 12 2021;4:45 AM;5:00 AM;1141.75;452.75;885.5;2007.5;0;55.25;2046.75;3235.25;1776.25;2689.5;27.75;400.5
Feb 12 2021;5:00 AM;5:15 AM;1140;456.5;898.25;2045.25;0;55.25;2043;3273.25;1812.25;2706.25;18.25;399.75
Feb 12 2021;5:15 AM;5:30 AM;1144;462.5;907.25;2114;0;55.25;2045.75;3323.5;1874.75;2704.75;16;399.25
Feb 12 2021;5:30 AM;5:45 AM;1142.25;461.75;901.5;2172.25;0;55.25;2043;3350.75;1959;2721;48;399.75
Feb 12 2021;5:45 AM;6:00 AM;1146;451.25;885.5;2256.75;0;55.25;2043.75;3377.75;2062.5;2726.25;23;400.25
Feb 12 2021;6:00 AM;6:15 AM;1150.5;453.5;885.25;2322.75;0;55.25;2043.25;3438.75;2171.25;2787;123.75;397.25
Feb 12 2021;6:15 AM;6:30 AM;1147.75;457.5;860.75;2377.5;0;55.25;2046.25;3507;2309.5;2952.25;194.5;397.5
Feb 12 2021;6:30 AM;6:45 AM;1142;451.75;826.25;2445.75;0;55.5;2046.75;3519.5;2421.25;2983.5;309.75;397.5
Feb 12 2021;6:45 AM;7:00 AM;1150.25;431.5;829.25;2462.5;0;55.5;2046.5;3523.25;2506;3052.5;491.75;397.25
Feb 12 2021;7:00 AM;7:15 AM;1161.25;437.25;808.25;2478.25;0;55.5;2044.5;3497.25;2538.5;3069.5;283.75;398
Feb 12 2021;7:15 AM;7:30 AM;1167.5;441.5;766;2500;3.5;55.25;2046.25;3515;2535.5;3088.75;346.75;397
Feb 12 2021;7:30 AM;7:45 AM;1172;452.25;767;2514.25;14;55.5;2047.75;3518.5;2547;3142;417;395.75
Feb 12 2021;7:45 AM;8:00 AM;1177.5;443.75;765.5;2521.5;40.25;55.5;2047;3532.75;2535;3168.25;512.25;398.25
Feb 12 2021;8:00 AM;8:15 AM;1189.5;444.75;770;2505.5;108.25;55.5;2046.25;3510.5;2525.75;3235.25;693.25;399
Feb 12 2021;8:15 AM;8:30 AM;1193;444;798.75;2422.25;201;55.5;2046;3525.25;2502.75;3245.5;676.5;401.25
Feb 12 2021;8:30 AM;8:45 AM;1196.75;441.5;819.25;2317.75;308.25;55.5;2051.25;3529.5;2516;3269.25;779.75;399.25
Feb 12 2021;8:45 AM;9:00 AM;1195.25;435.75;861.5;2288.75;429.25;55.5;2051.25;3528.5;2514.75;3261.75;628;398
Feb 12 2021;9:00 AM;9:15 AM;1195.25;454.25;882.75;2253.5;565.75;55.5;2049;3519.25;2503;3282.25;699.25;398.5
Feb 12 2021;9:15 AM;9:30 AM;1188.75;438;891.5;2182.25;711;55.5;2048;3525.25;2517.25;3237.5;701.25;399.25
Feb 12 2021;9:30 AM;9:45 AM;1190;422.5;896;2056;853.5;55.5;2047.5;3533.5;2534.25;3234;610.75;398
Feb 12 2021;9:45 AM;10:00 AM;1194.25;418.75;902;1950.25;1005.5;55.5;2047.5;3522.5;2457.5;3263.5;578;397.25
Feb 12 2021;10:00 AM;10:15 AM;1193;422.5;900.5;1864;1150;55.5;2047.75;3532;2453.5;3242.25;410;395.5
Feb 12 2021;10:15 AM;10:30 AM;1189.75;415.75;889;1760.5;1291.5;55.25;2047;3532.5;2450;3206.25;318.25;392.75
Feb 12 2021;10:30 AM;10:45 AM;1189.75;413;874.25;1718.25;1423.25;55.25;2045.5;3510.75;2452.25;3191.25;247.25;393.75
Feb 12 2021;10:45 AM;11:00 AM;1192;411.5;846.75;1672.75;1546.25;55.25;2046.5;3481.25;2447.75;3169.75;271.25;394.5
Feb 12 2021;11:00 AM;11:15 AM;1184.25;409.25;826.5;1658.25;1652.75;55;2044.25;3445.75;2475;3132.75;350;392.75
Feb 12 2021;11:15 AM;11:30 AM;1181.75;409.25;804.75;1624.5;1748.5;55.25;2044.75;3433.75;2482.25;3152.25;394.75;392
Feb 12 2021;11:30 AM;11:45 AM;1179.25;408;790.75;1609;1859.5;55.75;2044;3440.5;2460.75;3130.25;330.5;390.75
Feb 12 2021;11:45 AM;12:00 PM;1183;406;764.25;1641.75;1934.25;55.75;2040.75;3454.75;2424.25;3117.75;271.5;388.5
Feb 12 2021;12:00 PM;12:15 PM;1172;408.25;759.75;1676;2010.25;56;2041;3475.75;2414.5;3110.75;188.25;389.25
Feb 12 2021;12:15 PM;12:30 PM;1173.5;406.75;762.25;1757.5;2059;56;2038.75;3471.25;2401.75;3094.5;110;392.75
Feb 12 2021;12:30 PM;12:45 PM;1167.5;404.5;773.75;1764.5;2080;56;2038.25;3458.25;2378.75;3046.75;54;394
Feb 12 2021;12:45 PM;1:00 PM;1169;406;769;1900.5;2116;56;2033.25;3490.75;2311.75;3001.25;42;396.75
Feb 12 2021;1:00 PM;1:15 PM;1164.25;407.75;770.75;1965.25;2112.75;56;2038.5;3501.5;2214;2937;140.75;398.5
Feb 12 2021;1:15 PM;1:30 PM;1164.75;408.5;762.75;2023;2117.25;56;2035.5;3467.5;2188;2894.75;60.25;399.75
Feb 12 2021;1:30 PM;1:45 PM;1163.75;410.75;755.75;2071;2107.5;56;2032.25;3458.25;2125.5;2867.5;44.5;397.25
Feb 12 2021;1:45 PM;2:00 PM;1155.5;410.75;749;2126.25;2048.25;56;2036.5;3455.75;2071.75;2835.25;27.25;395.5
Feb 12 2021;2:00 PM;2:15 PM;1157.5;411;747;2159.5;1962.5;56;2041;3504.25;2058.25;2906.25;65.75;394.75
Feb 12 2021;2:15 PM;2:30 PM;1158;411.5;759.5;2180;1868;56;2042;3505.25;2092.75;2965.75;43.75;396.75
Feb 12 2021;2:30 PM;2:45 PM;1156;411.5;759.25;2203.5;1766.75;56;2040;3505.5;2137.75;2977.5;59.5;395
Feb 12 2021;2:45 PM;3:00 PM;1158.75;412.5;757.5;2262.25;1641.75;56;2038;3485.5;2163.25;2963.5;43.5;395.5
Feb 12 2021;3:00 PM;3:15 PM;1157.75;412.5;720.5;2329.75;1501.25;56;2039;3492.25;2199.75;2963;75.5;395
Feb 12 2021;3:15 PM;3:30 PM;1156.25;411.5;705.5;2405.25;1329;56;2037.25;3478;2217.5;2971.25;93.5;395.25
Feb 12 2021;3:30 PM;3:45 PM;1161.25;411.25;702.25;2405.25;1157.75;56;2039.75;3506.25;2241.75;2942.75;102.25;396.25
Feb 12 2021;3:45 PM;4:00 PM;1163.25;411.25;690.5;2434.5;975.75;56;2039;3506.75;2299.75;2975.75;137.5;396.75
Feb 12 2021;4:00 PM;4:15 PM;1171.75;410.75;661;2450.75;787.75;56;2040.25;3501.75;2361;2966;300;397.5
Feb 12 2021;4:15 PM;4:30 PM;1176;408.75;635;2440.5;592.5;56;2039.5;3514.5;2457.5;3007;390;397
Feb 12 2021;4:30 PM;4:45 PM;1175.75;413.75;627.75;2415;408;56;2042.25;3514;2594;3037.75;418;397.75
Feb 12 2021;4:45 PM;5:00 PM;1180;421.5;621;2403;242.25;56;2041.5;3510;2650;3040;624.75;398
Feb 12 2021;5:00 PM;5:15 PM;1186.5;412.25;612;2474.5;102.75;56;2038.75;3469.5;2693.5;3035.25;470;396.75
Feb 12 2021;5:15 PM;5:30 PM;1186.25;431.5;615;2595.5;27.25;56;2042.75;3521.25;2727.75;3030.75;630.75;396.75
Feb 12 2021;5:30 PM;5:45 PM;1194.75;428.5;610.5;2684.25;3.75;56;2043.25;3521;2760.75;3037.75;609;397.75
Feb 12 2021;5:45 PM;6:00 PM;1199.75;437.25;626.5;2782.5;0;56;2042.5;3530.75;2758.75;3038;832.25;397.75
Feb 12 2021;6:00 PM;6:15 PM;1195.75;428.5;647.75;2846.75;0;56;2041.5;3521.75;2759.25;3054;959;397
Feb 12 2021;6:15 PM;6:30 PM;1197;423.5;652.5;2973.75;0;56;2042.5;3526;2736.5;3055.75;863;397.25
Feb 12 2021;6:30 PM;6:45 PM;1195.75;409.5;641.25;3087;0;56;2042.25;3517.75;2732;3063;822.25;396.25
Feb 12 2021;6:45 PM;7:00 PM;1195.25;418;630.5;3169.75;0;56;2041.5;3522;2735.5;3058.25;707;398
Feb 12 2021;7:00 PM;7:15 PM;1196.75;428.5;624.25;3244.5;0;56;2042.5;3509.25;2762.5;3074.75;511.25;412.75
Feb 12 2021;7:15 PM;7:30 PM;1194.5;412;615;3327;0;56;2042.5;3481;2744.75;3075.25;289.25;412.75
